sold_date,address,location,boarea,biarea,rooms,plot,price
11 maj 2020,Krokens väg 21,"Lycke, Kungälvs kommun",157.0,45.0,6.0,968.0,5950000.0
10 maj 2020,Åseby 120,"Kode / Solberga, Kungälvs kommun",91.0,71.0,3.0,19952.0,3825000.0
6 maj 2020,Byvägen 63,"Ödsmålsmosse, Kungälvs kommun",104.0,71.0,5.0,1750.0,3750000.0
6 maj 2020,Toftåsen 3,"Sundhammar, Kungälvs kommun",137.0,36.0,6.0,1235.0,5975000.0
6 maj 2020,Gullbringa 110,"Lökeberg, Kungälvs kommun",180.0,36.0,6.0,2068.0,4300000.0
6 maj 2020,Skäggstorp 180,"Kode, Kungälvs kommun",52.0,36.0,2.0,1353.0,2450000.0
5 maj 2020,Källeröd 166,"Kareby, Kungälvs kommun",126.0,36.0,6.0,988.0,4295000.0
5 maj 2020,Skårshöjd 8,"Kärna, Kungälvs kommun",140.0,40.0,6.0,921.0,3700000.0
4 maj 2020,Lievägen 245,"Ullstorp, Kungälvs kommun",111.0,40.0,4.0,487.0,5150000.0
1 maj 2020,Flädervägen 17,"Diseröd, Kungälvs kommun",110.0,40.0,4.0,332.0,3600000.0
30 april 2020,Duvesjön 230,"Duvesjön, Kungälvs kommun",119.0,40.0,4.0,1091.0,4450000.0
29 april 2020,Olserödsgatan 128,"Kungälv, Kungälvs kommun",150.0,39.0,4.0,1388.0,4650000.0
29 april 2020,Instölid 33,"Instön, Kungälvs kommun",55.0,39.0,3.0,841.0,3950000.0
28 april 2020,Tjällviksvägen 4,"Marstrand, Kungälvs kommun",74.0,39.0,2.0,822.0,2650000.0
28 april 2020,Grokareby 130,"Kareby, Kungälvs kommun",200.0,26.0,6.0,6284.0,3825000.0
28 april 2020,Häljeröd 280,"Romelanda, Kungälvs kommun",199.0,24.0,7.0,3235.0,3700000.0
28 april 2020,Älggatan 6,"Olseröd, Kungälvs kommun",111.0,24.0,4.0,None,3375000.0
27 april 2020,Hemmansgatan 2,"Ytterby, Kungälvs kommun",179.0,24.0,8.0,1021.0,4800000.0
25 april 2020,Västra Röd 130,"Harestad, Kungälvs kommun",136.0,15.0,5.0,1170.0,4200000.0
24 april 2020,Bergåsvägen 17,"Ytterby, Kungälvs kommun",126.0,49.0,6.0,1054.0,4600000.0
24 april 2020,Åseby 170,"Åseby, Kungälvs kommun",101.0,49.0,3.0,1945.0,3500000.0
23 april 2020,Aspvägen 7A,"Kungälv - Ytterby, Kungälvs kommun",106.0,104.0,6.0,640.0,4725000.0
22 april 2020,Hammar 150,"Harestad, Kungälvs kommun",95.0,65.0,4.0,1391.0,1895000.0
22 april 2020,Ingegatan 2E,"Komarken, Kungälvs kommun",102.0,49.0,5.0,108.0,3600000.0
21 april 2020,Tvetgatan 289,"Tveten, Kungälvs kommun",130.0,9.0,5.0,127.0,3700000.0
19 april 2020,Prästvägen 238,"Kareby, Kungälvs kommun",177.0,9.0,7.0,1401.0,5400000.0
18 april 2020,Hammarberg 880,"Kode, Kungälvs kommun",71.0,9.0,3.0,2037.0,2450000.0
17 april 2020,Källeröd 168,"Kareby, Kungälvs kommun",126.0,9.0,6.0,1000.0,4395000.0
17 april 2020,Tjällviksvägen 14,"Instön, Kungälvs kommun",138.0,4.0,4.0,3032.0,4150000.0
16 april 2020,Ingetorp 190,"Kode, Kungälvs kommun",70.0,12.0,4.0,2160.0,2860000.0
7 april 2020,Bokvägen 8,"Centralt, Kungälvs kommun",170.0,40.0,8.0,635.0,6650000.0
3 april 2020,Önneröd 145,"Bohuslän, Kungälvs kommun",110.0,40.0,4.0,1030.0,4800000.0
3 april 2020,Skårby 774,"Bohuslän, Kungälvs kommun",151.0,40.0,7.0,2155.0,5300000.0
2 april 2020,Lerskärsvägen 11,"Lycke, Kungälvs kommun",63.0,19.0,None,1065.0,2750000.0
2 april 2020,Löstorp 120,"Kareby, Kungälvs kommun",93.0,100.0,6.0,1313.0,3620000.0
2 april 2020,Flädervägen 48,"Diseröd, Kungälvs kommun",182.0,10.0,7.0,823.0,5455000.0
2 april 2020,Lievägen 232,"Ullstorp, Kungälvs kommun",134.0,5.0,5.0,257.0,5420000.0
1 april 2020,Lilla Fjellsholmen 33,"Lilla Fjellsholmen, Kungälvs kommun",108.0,18.0,4.0,412.0,7900000.0
1 april 2020,Vitsten 210,"Kode, Kungälvs kommun",50.0,18.0,3.0,1191.0,1200000.0
1 april 2020,Orrstigen 8,"Bohuslän, Kungälvs kommun",128.0,18.0,None,361.0,4220000.0
29 november 2013,Rishammar 260,"Bohuslän, Kungälvs kommun",154.0,86.0,7.0,2982.0,2525000.0
29 november 2013,Skurhagagatan 4,"Centralt, Kungälvs kommun",190.0,75.0,7.0,798.0,2750000.0
27 november 2013,Domsvägen 4,"Ytterby, Kungälvs kommun",98.0,77.0,5.0,858.0,2150000.0
25 november 2013,Åldermansvägen 9,"Ytterby, Kungälvs kommun",174.0,74.0,5.0,1119.0,3600000.0
15 november 2013,Västerhöjdsvägen 24,"Kärna, Kungälvs kommun",150.0,74.0,5.0,596.0,4160000.0
15 november 2013,Thorilds Gränd 9,"Centralt, Kungälvs kommun",121.0,3.0,4.0,422.0,4610000.0
13 november 2013,Åldermansvägen 12,"Ytterby, Kungälvs kommun",124.0,124.0,5.0,909.0,3745000.0
12 november 2013,Lundby 380,"Kareby, Kungälvs kommun",140.0,124.0,4.0,1818.0,2900000.0
11 november 2013,Oskarsbergsgatan 34,"Tega, Kungälvs kommun",119.0,48.0,4.0,773.0,3020000.0
4 november 2013,Fontinvägen 26,"Centralt, Kungälvs kommun",166.0,63.0,6.0,1083.0,4675000.0
31 oktober 2013,Jägarvägen 6,"Bohuslän, Kungälvs kommun",159.0,16.0,5.0,564.0,2200000.0
25 oktober 2013,Komministergatan 16,"Centralt, Kungälvs kommun",175.0,100.0,7.0,723.0,5100000.0
22 oktober 2013,Fredkullagatan 24,"Centralt, Kungälvs kommun",80.0,40.0,4.0,918.0,2440000.0
18 oktober 2013,Ulvesund 305,"Ytterby-Ulvesund, Kungälvs kommun",154.0,40.0,7.0,775.0,2690000.0
18 oktober 2013,Vävra 535,"Vävra, Kungälvs kommun",60.0,40.0,3.0,1069.0,1460000.0
11 oktober 2013,Åsleröd 110,"Ytterby, Kungälvs kommun",57.0,57.0,3.0,975.0,1555000.0
11 oktober 2013,Rundsvallen 150,"Ytterby - Rundsvallen, Kungälvs kommun",142.0,15.0,5.0,1440.0,2850000.0
11 oktober 2013,Krappvägen 574,"Ullstorp, Kungälvs kommun",170.0,29.0,5.0,807.0,4845000.0
9 oktober 2013,Staby 774,"Kärna, Kungälvs kommun",121.0,29.0,4.0,1127.0,2740000.0
8 oktober 2013,Glose 590,"Glose, Kungälvs kommun",108.0,57.0,5.0,1799.0,1850000.0
8 oktober 2013,Svärdgatan 6,"Stället, Kungälvs kommun",137.0,8.0,5.0,392.0,3560000.0
3 oktober 2013,Drakegatan 8,"Centralt, Kungälvs kommun",121.0,39.0,4.0,853.0,3400000.0
18 september 2013,Hällevad 140,"Duvesjön, Kungälvs kommun",144.0,58.0,6.0,2077.0,2955000.0
13 september 2013,Holm 230,"Kärna, Kungälvs kommun",155.0,7.0,6.0,2861.0,3700000.0
9 september 2013,Braseröd 120,"Romelanda, Kungälvs kommun",108.0,8.0,4.0,7164.0,1895000.0
30 augusti 2013,Lahälla 760,"Lahälla, Kungälvs kommun",181.0,60.0,5.0,2559.0,4500000.0
30 augusti 2013,Olsegården 13,"Olseröd, Kungälvs kommun",140.0,32.0,5.0,375.0,3280000.0
28 augusti 2013,Heden 180,"Ytterby-Ulvesund, Kungälvs kommun",60.0,57.0,3.0,2279.0,2500000.0
28 augusti 2013,Brunnefjäll 132,"Kärna - Vedhall, Kungälvs kommun",220.0,57.0,6.0,1076.0,4490000.0
27 augusti 2013,Kållstorp 140,"Kärna - Harestad, Kungälvs kommun",110.0,57.0,5.0,3436.0,1360000.0
26 augusti 2013,Rönnvägen 14,"Romelanda - Diseröd, Kungälvs kommun",109.0,109.0,6.0,1059.0,2710000.0
20 augusti 2013,Ängsgatan 13,"Centralt, Kungälvs kommun",111.0,92.0,4.0,564.0,2550000.0
15 augusti 2013,Strandgatan 10B,"Centralt, Kungälvs kommun",101.0,6.5,4.0,414.0,3230000.0
15 augusti 2013,Marielundsvägen 16,"Marstrand - Koön, Kungälvs kommun",163.0,6.5,5.0,702.0,4500000.0
15 augusti 2013,Kuskalundsvägen 12,"Vävra, Kungälvs kommun",87.0,6.5,4.0,1379.0,1835000.0
13 augusti 2013,Vävra 705,"Hålta, Kungälvs kommun",118.0,11.0,4.0,1206.0,2450000.0
5 augusti 2013,Rönnvägen 1,"Romelanda - Diseröd, Kungälvs kommun",98.0,71.0,5.0,941.0,2250000.0
22 juli 2013,Slånvägen 5,"Kärna, Kungälvs kommun",207.0,209.0,9.0,2017.0,3550000.0
18 juli 2013,Dalen 240,"Kärna, Kungälvs kommun",85.0,209.0,3.0,2611.0,1750000.0
9 juli 2013,Duvesjön 210,"Duvesjön, Kungälvs kommun",133.0,209.0,5.0,1768.0,2750000.0
3 juli 2013,Duvesjön 234,"Bohuslän, Kungälvs kommun",119.0,209.0,4.0,1147.0,3000000.0
25 juni 2013,Åsebyberg 680,"Åsebyberg, Kungälvs kommun",51.0,209.0,2.0,1206.0,1550000.0
18 juni 2013,Ulvesund 408,"Ytterby-Ulvesund, Kungälvs kommun",52.0,209.0,3.0,805.0,1600000.0
13 juni 2013,Karantänsgatan 4,"Bohuslän, Kungälvs kommun",145.0,70.0,7.0,619.0,4000000.0
12 juni 2013,Skogsvägen 20,"Ingetorp, Kungälvs kommun",101.0,70.0,4.0,1318.0,1785000.0
9 juni 2013,Rörtången 123,"Rörtången, Kungälvs kommun",101.0,70.0,3.0,1010.0,3600000.0
31 maj 2013,Toreby 280,"Kärna - Harestad, Kungälvs kommun",146.0,70.0,6.0,2013.0,2770000.0
30 maj 2013,Kållstorp 140,"Kärna - Harestad, Kungälvs kommun",110.0,70.0,5.0,3436.0,1700000.0
29 maj 2013,Lievägen 224,"Ullstorp, Kungälvs kommun",122.0,70.0,5.0,304.0,3470000.0
29 maj 2013,Beryllvägen 14,"Kode, Kungälvs kommun",145.0,70.0,5.0,434.0,3020000.0
23 mars 2023,Kulperödsvägen 17,"Bohuslän, Kungälvs kommun",133.0,119.0,6.0,2141.0,4800000.0
9 mars 2023,Sköldgatan 8,"Stället, Kungälvs kommun",96.0,29.0,3.0,451.0,4225000.0
9 mars 2023,Munkegärdegatan 279,"Kungälv - Munkegärde, Kungälvs kommun",118.0,29.0,4.0,342.0,4700000.0
8 mars 2023,Önneröd 120,"Kärna, Kungälvs kommun",133.0,29.0,5.0,3061.0,3750000.0
3 mars 2023,Kyrkeby 293,"Harestad, Kungälvs kommun",170.0,29.0,6.0,1189.0,5500000.0
2 mars 2023,Harkeröd 305,"Hålta, Kungälvs kommun",110.0,29.0,4.0,818.0,4395000.0
2 mars 2023,Lagvägen 23,"Ytterby, Kungälvs kommun",107.0,7.0,4.0,757.0,2700000.0
27 februari 2023,Tegskiftegatan 84,"Ytterby, Kungälvs kommun",101.0,146.0,5.0,1186.0,5310000.0
21 februari 2023,Signehög 320,"Romelanda, Kungälvs kommun",105.0,57.0,5.0,1550.0,4350000.0
8 februari 2023,Guddehjälm 215,"Ytterby, Kungälvs kommun",182.5,57.0,8.0,3639.0,5330000.0
7 februari 2023,Kärnavägen 4,"Kärna, Kungälvs kommun",110.0,90.0,7.0,860.0,4250000.0
4 februari 2023,Källeröd 166,"Kareby, Kungälvs kommun",127.0,90.0,6.0,988.0,4350000.0
2 februari 2023,Korpedalsvägen 3,"Aröd, Kungälvs kommun",140.0,64.0,5.0,993.0,4000000.0
30 januari 2023,Hällristningsgatan 10,"Kungälv - Ytterby, Kungälvs kommun",103.0,64.0,4.0,282.0,4000000.0
27 januari 2023,Kantorvägen 4,"Diseröd, Kungälvs kommun",134.0,64.0,5.0,558.0,3700000.0
26 januari 2023,Gunneröd 320,"Lycke, Kungälvs kommun",145.0,64.0,5.0,1144.0,3900000.0
19 januari 2023,Prästvägen 340,"Kungälv - Kareby, Kungälvs kommun",158.0,92.0,7.0,4235.0,6100000.0
18 januari 2023,Granndalen 13,"Kärna, Kungälvs kommun",110.0,27.0,4.0,1093.0,3850000.0
17 januari 2023,Stenåldersgatan 57,"Ytterby, Kungälvs kommun",107.0,27.0,5.0,354.0,4380000.0
12 januari 2023,Duvesjön 216,"Romelanda, Kungälvs kommun",153.0,27.0,6.0,2091.0,4750000.0
4 januari 2023,Rostock 290,"Romelanda, Kungälvs kommun",148.0,65.0,None,1678.0,3400000.0
27 december 2022,Långdammsvägen 2,"Marstrandsön, Kungälvs kommun",28.0,65.0,None,617.0,7125000.0
21 december 2022,Munkegärdegatan 312,"Munkegärde, Kungälvs kommun",170.0,65.0,6.0,612.0,5605000.0
15 december 2022,Bremnäs 130,"Lycke, Kungälvs kommun",167.0,40.0,8.0,938.0,4490000.0
13 december 2022,Bremnäs 155,"Lycke Bremnäs, Kungälvs kommun",137.0,53.0,6.0,1298.0,4125000.0
2 december 2022,Skurhagagatan 3,"Komarken, Kungälvs kommun",127.0,125.0,6.0,603.0,4700000.0
2 december 2022,Över-Restad 165,"Hålta, Kungälvs kommun",126.0,125.0,6.0,1693.0,5050000.0
2 december 2022,Sundhammarsvägen 610,"Kärna, Kungälvs kommun",188.0,125.0,6.0,2010.0,5500000.0
2 december 2022,Klevevägen 50,"Ytterby, Kungälvs kommun",110.0,125.0,4.0,None,3600000.0
1 december 2022,Klockarvägen 11,"Diseröd, Kungälvs kommun",170.0,125.0,6.0,574.0,4300000.0
29 november 2022,Hammarberg 830,"Kode, Kungälvs kommun",73.0,15.0,3.0,1632.0,2900000.0
24 november 2022,Jordliden 30,"Kungälv, Kungälvs kommun",86.0,15.0,3.0,None,2750000.0
24 november 2022,Grindklykan 9,"Grinden, Kungälvs kommun",114.0,15.0,4.0,729.0,4800000.0
18 november 2022,Hältorp 130,"Ytterby, Kungälvs kommun",115.0,115.0,7.0,1372.0,4050000.0
17 november 2022,Häljeröd 430,"Romelanda, Kungälvs kommun",132.0,115.0,6.0,3009.0,4515000.0
13 november 2022,Sjöhåla 130,"Sjöhåla, Kungälvs kommun",121.0,75.0,4.0,1576.0,2400000.0
12 november 2022,Flädervägen 18,"Romelanda, Kungälvs kommun",137.0,20.0,6.0,353.0,3850000.0
11 november 2022,Lundby 440,"Kareby, Kungälvs kommun",125.0,120.0,5.0,1676.0,4500000.0
10 november 2022,Fiolmannens gata 17,"Ytterby, Kungälvs kommun",115.0,120.0,5.0,None,3995000.0
6 november 2022,Lefstad 350,"Kärna, Kungälvs kommun",129.0,90.0,6.0,2216.0,4050000.0
3 november 2022,Enskiftegatan 10,"Kungälv - Ytterby, Kungälvs kommun",179.0,90.0,6.0,768.0,5500000.0
31 oktober 2022,Mossvägen 38,"Lökeberg, Kungälvs kommun",86.0,90.0,3.0,1111.0,4400000.0
26 oktober 2022,Lingången 16,"Kungälv - Centrum, Kungälvs kommun",120.0,90.0,4.0,402.0,4550000.0
21 oktober 2022,Jägersberg 310,"Kode, Kungälvs kommun",184.0,28.0,6.0,26210.0,4000000.0
19 oktober 2022,Mossvägen 37,"Lökeberg, Kungälvs kommun",86.0,28.0,3.0,1844.0,4400000.0
16 oktober 2022,Prejelvägen 120,"Ullstorp, Kungälvs kommun",122.0,28.0,5.0,314.0,5495000.0
12 oktober 2022,Vältvägen 509,"Ullstorp, Kungälvs kommun",105.0,28.0,4.0,319.0,5050000.0
12 oktober 2022,Björröd 310,"Kode, Kungälvs kommun",172.0,28.0,6.0,1514.0,4350000.0
3 oktober 2022,Kullholmsvägen 6,"Tjuvkil, Kungälvs kommun",117.0,28.0,5.0,429.0,5900000.0
30 september 2022,Kantorvägen 8,"Diseröd, Kungälvs kommun",125.0,28.0,4.0,557.0,3700000.0
30 juni 2020,Lerskärsvägen 18,"Kungälv - Tjuvkil, Kungälvs kommun",65.0,65.0,5.0,1216.0,3400000.0
30 juni 2020,Bremnäs 510,"Lycke, Kungälvs kommun",85.0,45.0,4.0,2915.0,2350000.0
29 juni 2020,Nedre Rådalsvägen 18,"Aröd/timmervik, Kungälvs kommun",90.0,45.0,5.0,3074.0,3100000.0
29 juni 2020,Hövdingagatan 3,"Komarken, Kungälvs kommun",162.0,49.0,5.0,626.0,5300000.0
28 juni 2020,Enekullsvägen 24,"Ytterby, Kungälvs kommun",200.0,24.0,7.0,980.0,5500000.0
26 juni 2020,Bärnstensvägen 9,"Kode, Kungälvs kommun",100.0,95.0,5.0,1547.0,4000000.0
25 juni 2020,Skårsäng 115,"Kärna, Kungälvs kommun",114.0,13.0,5.0,616.0,4400000.0
25 juni 2020,Över-Restad 164,"Hålta, Kungälvs kommun",6.0,13.0,None,1077.0,4670000.0
24 juni 2020,Staby 260,"Staby, Kungälvs kommun",115.0,90.0,6.0,1125.0,2650000.0
23 juni 2020,Lundby 380,"Kareby, Kungälvs kommun",140.0,90.0,5.0,1818.0,4200000.0
23 juni 2020,Plogvägen 170,"Ullstorp, Kungälvs kommun",122.0,90.0,5.0,266.0,5125000.0
18 juni 2020,Settungsvägen 28,"Kungälv, Kungälvs kommun",141.0,24.0,6.0,429.0,6150000.0
18 juni 2020,Toftåsen 6,"Bohuslän, Kungälvs kommun",74.0,24.0,3.0,1066.0,3050000.0
18 juni 2020,Rörtången 111C,"Rörtången, Kungälvs kommun",155.0,100.0,4.0,951.0,9600000.0
17 juni 2020,Mellan-Restad 340,"Bohuslän, Kungälvs kommun",130.0,100.0,4.0,1355.0,3900000.0
17 juni 2020,Skäggstorp 160,"Kode, Kungälvs kommun",28.0,100.0,2.0,1257.0,1350000.0
16 juni 2020,Ulvesund 110,"Ytterby, Kungälvs kommun",153.0,50.0,5.0,2830.0,4200000.0
15 juni 2020,Fridhemsgatan 3,"Centrum, Kungälvs kommun",108.0,74.0,5.0,851.0,5200000.0
15 juni 2020,Ödsmål 360,"Rörtången, Kungälvs kommun",105.0,66.0,5.0,794.0,3840000.0
10 juni 2020,Västra Röd 390,"Kärna, Kungälvs kommun",123.0,25.0,5.0,843.0,3295000.0
10 juni 2020,Gårdskiftegatan 39,"Övre Tega, Kungälvs kommun",171.0,21.0,6.0,830.0,5450000.0
10 juni 2020,Rådalsvägen 16,"Aröd, Kungälvs kommun",61.0,21.0,2.0,2090.0,2100000.0
9 juni 2020,Staby 490,"Kärna, Kungälvs kommun",100.0,70.0,4.0,2230.0,5000000.0
9 juni 2020,Matskärsvägen 36,"Tjuvkil, Kungälvs kommun",56.0,70.0,3.0,1077.0,2595000.0
9 juni 2020,Instö backe 110,"Instön, Kungälvs kommun",49.0,70.0,2.0,3027.0,2400000.0
9 juni 2020,Smidesvägen 6,"Kode, Kungälvs kommun",95.0,60.0,6.0,846.0,3860000.0
8 juni 2020,Prejelvägen 126,"Ullstorp, Kungälvs kommun",122.0,60.0,5.0,301.0,5050000.0
7 juni 2020,Bräcke 320,"Kärna, Kungälvs kommun",148.0,56.0,6.0,7880.0,5850000.0
5 juni 2020,Sundviksvägen 46,"Kungälv - Tjuvkil, Kungälvs kommun",117.0,56.0,5.0,325.0,5650000.0
5 juni 2020,Staby 350,"Kungälv - Kärna, Kungälvs kommun",145.0,75.0,5.0,911.0,3300000.0
4 juni 2020,Berghällsvägen 10,"Kode, Kungälvs kommun",52.0,16.0,3.0,1224.0,2495000.0
4 juni 2020,Tunge 310,"Bohuslän, Kungälvs kommun",68.0,16.0,3.0,1417.0,2055000.0
4 juni 2020,Bräcke 108,"Kärna, Kungälvs kommun",190.0,16.0,5.0,6662.0,5700000.0
4 juni 2020,Lingonvägen 23,"Centralt, Kungälvs kommun",175.0,24.0,6.0,731.0,6150000.0
4 juni 2020,Skrindvägen 20,"Ullstorp, Kungälvs kommun",141.0,24.0,5.0,488.0,5450000.0
3 juni 2020,Hammar 570,"Bohuslän, Kungälvs kommun",129.0,24.0,4.0,3315.0,3800000.0
3 juni 2020,Duvesjön 333,"Duvesjön, Kungälvs kommun",125.0,31.0,4.0,1073.0,3650000.0
2 juni 2020,Dannemarksgatan 16,"Övre Tega, Kungälvs kommun",148.0,180.0,6.0,1123.0,5150000.0
28 maj 2020,Byvägen 29,"Rörtången/ödsmålsmosse, Kungälvs kommun",105.0,180.0,3.0,766.0,3200000.0
28 maj 2020,Korseberget 180,"Harestad, Kungälvs kommun",151.0,180.0,5.0,1216.0,4500000.0
26 maj 2020,Lundby 300,"KAREBY, Kungälvs kommun",43.0,180.0,2.0,1828.0,2250000.0
26 maj 2020,Åseby 150,"Solberga-Kode, Kungälvs kommun",126.0,180.0,3.0,3712.0,4500000.0
25 maj 2020,Staby 650,"Kärna, Kungälvs kommun",94.0,88.0,5.0,1011.0,3270000.0
23 maj 2020,Östra Röd 310,"Harestad, Kungälvs kommun",154.0,88.0,6.0,999.0,4995000.0
22 maj 2020,Harkvägen 327,"Ullstorp, Kungälvs kommun",131.0,88.0,5.0,None,4010000.0
21 maj 2020,Östra gatan 6,"Kungälv, Kungälvs kommun",135.0,68.0,7.0,1176.0,6750000.0
20 maj 2020,Dalvägen 6,"Kode, Kungälvs kommun",52.0,30.0,2.0,1378.0,2600000.0
20 maj 2020,Årsnäs 300,"Kode, Kungälvs kommun",137.0,5.0,5.0,1516.0,5900000.0
20 maj 2020,Älggatan 17,"Klöverbacken - Olseröd, Kungälvs kommun",85.0,17.0,3.0,None,3200000.0
20 maj 2020,Skårsäng 105,"Kärna, Kungälvs kommun",114.0,17.0,5.0,456.0,4300000.0
3 juli 2015,Korsgatan 4 a och b,"Marstrand Koön, Kungälvs kommun",None,17.0,None,393.0,11000000.0
1 juli 2015,Flateby 180,"Harestad, Kungälvs kommun",119.0,98.0,6.0,5476.0,3400000.0
30 juni 2015,Bräcke 330,"Kärna, Kungälvs kommun",85.0,98.0,4.0,1188.0,1700000.0
29 juni 2015,Oskarsbergsgatan 10,"Ytterby - Tega, Kungälv, Kungälvs kommun",157.0,98.0,5.0,784.0,3200000.0
27 juni 2015,Safirvägen 1,"Kode, Kungälvs kommun",131.0,98.0,5.0,753.0,2700000.0
26 juni 2015,Strömgatan 6,"Ytterby, Kungälvs kommun",98.0,71.0,5.0,1169.0,3100000.0
24 juni 2015,Bollestad 140,"Kareby, Kungälvs kommun",110.0,5.0,6.0,19720.0,3200000.0
23 juni 2015,Domsvägen 8,"Ytterby Tunge, Kungälvs kommun",160.0,5.0,5.0,1184.0,3200000.0
17 juni 2015,Stora Risby 380,"Kungälv - Hålta, Kungälvs kommun",75.0,55.0,5.0,963.0,2200000.0
16 juni 2015,Solvagnsgatan 16,"Ytterby - Stället, Kungälvs kommun",165.0,12.0,6.0,771.0,5275000.0
16 juni 2015,Kyrkeby 340,"Kärna - Harestad, Kungälvs kommun",188.0,12.0,7.0,5010.0,3700000.0
14 juni 2015,Lievägen 242,"Kungälv - Ullstorp, Kungälvs kommun",122.0,5.0,5.0,236.0,3970000.0
14 juni 2015,Kungälvsvägen 22,"Kungälv Gamla Grinden, Kungälvs kommun",112.0,5.0,4.5,1548.0,3250000.0
13 juni 2015,Årsnäs 460,"Solberga - Kode, Kungälvs kommun",40.0,5.0,3.0,2393.0,2300000.0
12 juni 2015,Dammkärrsvägen 1,"Lycke, Kungälvs kommun",84.0,5.0,3.0,1078.0,2700000.0
10 juni 2015,Hammarhöjden 690,"Kode, Kungälvs kommun",76.0,5.0,3.0,1141.0,1600000.0
5 juni 2015,Slottsgatan 6,"Marstrand - Koön, Kungälvs kommun",126.0,14.0,6.0,340.0,8000000.0
4 juni 2015,Högsberg 360,"Kode, Kungälvs kommun",72.0,65.0,3.0,2242.0,2500000.0
4 juni 2015,Lefstad 190,"Bohuslän, Kungälvs kommun",65.0,68.0,3.0,1906.0,1975000.0
3 juni 2015,Bredsten 118,"Ytterby, Kungälvs kommun",147.0,68.0,6.0,1570.0,4725000.0
3 juni 2015,Hanekullen 210,"Kungälv - Kareby, Kungälvs kommun",148.0,30.0,5.0,1892.0,4150000.0
31 maj 2015,Länsmansvägen 2,"Ytterby, Kungälvs kommun",195.0,195.0,7.0,1753.0,4200000.0
29 maj 2015,Marieberg 220,"Romelanda, Kungälvs kommun",183.0,12.0,5.0,1541.0,3500000.0
29 maj 2015,Sörgårdsvägen 510,"Kungälv Kärna Sundhammar, Kungälvs kommun",200.0,45.0,9.0,1930.0,3660000.0
29 maj 2015,Sörgårdsvägen 530,"Kungälv Kärna Sundhammar, Kungälvs kommun",139.0,45.0,5.0,1337.0,3350000.0
29 maj 2015,Husfrejagatan 4,"Kungälv Iskällan, Kungälvs kommun",127.0,174.0,7.0,938.0,3675000.0
28 maj 2015,Bredsten 330,"Bredsten, Kungälvs kommun",180.0,174.0,6.0,3224.0,2650000.0
27 maj 2015,Korpvägen 277,"Kungälv - Ullstorp, Kungälvs kommun",134.0,174.0,5.0,518.0,4730000.0
23 maj 2015,Kvarnvägen 22,"Kungälv - Ingetorp, Kungälvs kommun",68.0,68.0,5.0,1318.0,2800000.0
22 maj 2015,Korpvägen 265,"Kungälv, Kungälvs kommun",133.0,26.0,5.0,401.0,4750000.0
20 maj 2015,Bagaregatan 15,"Kungälv centralt, Kungälvs kommun",191.0,26.0,6.0,735.0,4525000.0
19 maj 2015,Västerhöjdsvägen 14,"Kärna, Kungälvs kommun",121.0,20.2,5.0,369.0,950000.0
19 maj 2015,Madängsgatan 13,"Centralt Kungälv, Kungälvs kommun",154.0,15.0,7.0,740.0,3995000.0
18 maj 2015,Gråstensvägen 37,"Kode, Kungälvs kommun",107.5,40.5,4.0,1374.0,3420000.0
18 maj 2015,Klövergången 15,"Kungälv Centralt, Kungälvs kommun",125.0,40.5,4.0,401.0,3350000.0
13 maj 2015,Hammarberg 885,"Kode, Kungälvs kommun",67.0,40.5,3.0,1195.0,1850000.0
8 maj 2015,Kållen 130,"Romelanda, Kungälvs kommun",111.0,53.0,5.0,3756.0,2775000.0
6 maj 2015,Vämneröd 120,"Kode, Kungälvs kommun",54.0,53.0,3.0,2283.0,1595000.0
1 maj 2015,Duvesjön 344,"Bohuslän, Kungälvs kommun",120.0,50.0,4.0,1136.0,3325000.0
30 april 2015,Otterlyckevägen 13,"Marstrand - Instön, Kungälvs kommun",115.0,50.0,4.0,975.0,3300000.0
30 april 2015,Kyrkogatan 15,"Marstrandsön, Kungälvs kommun",115.0,25.0,6.0,367.0,10000000.0
29 april 2015,Björröd 310,"Kode, Kungälvs kommun",172.0,25.0,6.0,1514.0,3510000.0
29 april 2015,Hallsbergsvägen 14,"Kode, Kungälvs kommun",100.0,25.0,4.0,576.0,2880000.0
27 april 2015,Södra Ekelöv 155,"Hålta, Kungälvs kommun",140.0,66.0,6.0,2761.0,3395000.0
23 april 2015,Kungälvsvägen 73,"Grinden, Kungälvs kommun",93.0,51.0,5.0,1469.0,3525000.0
18 april 2015,Vämneröd 140,"Kode, Kungälvs kommun",133.0,51.0,4.0,2639.0,4100000.0
16 april 2015,Stenåldersgatan 36,"Ytterby - Stället, Kungälvs kommun",122.0,51.0,4.0,349.0,3950000.0
16 april 2015,Västra Röd 340,"Kärna - Harestad, Kungälvs kommun",117.0,66.0,6.0,1472.0,2150000.0
16 april 2015,Byvägen 59,"Ödsmålsmosse, Kungälvs kommun",104.0,20.0,4.0,1791.0,2900000.0
16 april 2015,Enskiftegatan 17,"Ytterby Tega, Kungälvs kommun",145.0,20.0,5.0,990.0,3700000.0
4 januari 2019,Bergkristallvägen 15,"Kode, Kungälvs kommun",140.0,20.0,6.0,479.0,4330000.0
30 december 2018,Knaverstad-Ryr 590,"Aröd, Kungälvs kommun",90.0,20.0,3.0,1007.0,3000000.0
